   Elapsed time	      I	     II	    III	    AVR	    AVL	    AVF	     V1	     V2	     V3	     V4	     V5	     V6
       0:05.121	  0.231	 -6.612	 -8.006	  1.437	  4.383	 -7.699	 -3.975	 -3.913	 -2.124	 -3.192	 -3.816	 -1.821
       0:05.125	  0.247	 -6.555	 -7.965	  1.402	  4.369	 -7.650	 -3.959	 -3.883	 -2.093	 -3.165	 -3.792	 -1.790
       0:05.128	  0.303	 -6.497	 -7.963	  1.344	  4.396	 -7.619	 -3.948	 -3.860	 -2.068	 -3.138	 -3.763	 -1.759
       0:05.132	  0.282	 -6.501	 -7.946	  1.357	  4.377	 -7.614	 -3.979	 -3.864	 -2.066	 -3.134	 -3.755	 -1.759
       0:05.136	  0.307	 -6.476	 -7.946	  1.332	  4.390	 -7.600	 -3.955	 -3.841	 -2.039	 -3.113	 -3.738	 -1.746
       0:05.140	  0.235	 -6.532	 -7.930	  1.396	  4.346	 -7.621	 -3.950	 -3.833	 -2.039	 -3.109	 -3.746	 -1.759
       0:05.144	  0.227	 -6.520	 -7.911	  1.394	  4.332	 -7.606	 -3.932	 -3.814	 -2.021	 -3.101	 -3.740	 -1.761
       0:05.148	  0.247	 -6.487	 -7.897	  1.367	  4.336	 -7.583	 -3.920	 -3.794	 -2.004	 -3.089	 -3.726	 -1.755
       0:05.152	  0.214	 -6.505	 -7.882	  1.392	  4.311	 -7.583	 -3.932	 -3.794	 -2.002	 -3.087	 -3.730	 -1.746
       0:05.156	  0.208	 -6.518	 -7.889	  1.402	  4.313	 -7.594	 -3.911	 -3.784	 -1.984	 -3.082	 -3.728	 -1.728
       0:05.160	  0.208	 -6.518	 -7.889	  1.402	  4.313	 -7.594	 -3.915	 -3.771	 -1.971	 -3.072	 -3.720	 -1.724
       0:05.163	  0.167	 -6.522	 -7.852	  1.425	  4.274	 -7.577	 -3.926	 -3.757	 -1.955	 -3.058	 -3.711	 -1.724
       0:05.167	  0.175	 -6.511	 -7.849	  1.416	  4.276	 -7.569	 -3.897	 -3.726	 -1.930	 -3.043	 -3.707	 -1.722
       0:05.171	  0.184	 -6.480	 -7.827	  1.394	  4.270	 -7.544	 -3.885	 -3.709	 -1.907	 -3.014	 -3.685	 -1.715
       0:05.175	  0.229	 -6.449	 -7.841	  1.357	  4.299	 -7.534	 -3.897	 -3.691	 -1.887	 -2.998	 -3.652	 -1.707
       0:05.179	  0.198	 -6.462	 -7.823	  1.379	  4.274	 -7.532	 -3.938	 -3.695	 -1.887	 -2.994	 -3.641	 -1.707
       0:05.183	  0.124	 -6.507	 -7.794	  1.439	  4.223	 -7.540	 -3.926	 -3.682	 -1.870	 -2.981	 -3.629	 -1.699
       0:05.187	  0.150	 -6.483	 -7.796	  1.414	  4.237	 -7.530	 -3.880	 -3.647	 -1.827	 -2.955	 -3.610	 -1.680
       0:05.191	  0.062	 -6.534	 -7.759	  1.483	  4.175	 -7.536	 -3.897	 -3.656	 -1.827	 -2.957	 -3.623	 -1.699
       0:05.195	  0.064	 -6.501	 -7.728	  1.466	  4.159	 -7.505	 -3.911	 -3.652	 -1.819	 -2.944	 -3.610	 -1.691
       0:05.198	  0.150	 -6.416	 -7.728	  1.381	  4.202	 -7.462	 -3.882	 -3.604	 -1.765	 -2.901	 -3.565	 -1.647
       0:05.202	  0.076	 -6.462	 -7.701	  1.441	  4.151	 -7.472	 -3.868	 -3.594	 -1.750	 -2.889	 -3.551	 -1.633
       0:05.206	  0.056	 -6.483	 -7.703	  1.460	  4.144	 -7.483	 -3.891	 -3.592	 -1.732	 -2.876	 -3.540	 -1.633
       0:05.210	  0.045	 -6.487	 -7.695	  1.468	  4.134	 -7.482	 -3.891	 -3.584	 -1.715	 -2.858	 -3.528	 -1.635
       0:05.214	  0.126	 -6.394	 -7.683	  1.381	  4.169	 -7.429	 -3.862	 -3.544	 -1.664	 -2.817	 -3.483	 -1.594
       0:05.218	  0.109	 -6.400	 -7.672	  1.392	  4.153	 -7.425	 -3.885	 -3.538	 -1.647	 -2.802	 -3.466	 -1.579
       0:05.222	  0.101	 -6.379	 -7.643	  1.386	  4.136	 -7.400	 -3.874	 -3.513	 -1.617	 -2.775	 -3.431	 -1.555
       0:05.226	  0.064	 -6.390	 -7.617	  1.410	  4.105	 -7.394	 -3.876	 -3.497	 -1.594	 -2.751	 -3.404	 -1.542
       0:05.230	  0.103	 -6.342	 -7.608	  1.367	  4.118	 -7.365	 -3.839	 -3.462	 -1.553	 -2.713	 -3.359	 -1.513
       0:05.233	  0.095	 -6.344	 -7.602	  1.371	  4.113	 -7.363	 -3.882	 -3.474	 -1.553	 -2.709	 -3.353	 -1.507
       0:05.237	  0.066	 -6.353	 -7.583	  1.390	  4.087	 -7.357	 -3.895	 -3.474	 -1.540	 -2.693	 -3.332	 -1.489
       0:05.241	  0.060	 -6.326	 -7.550	  1.381	  4.068	 -7.328	 -3.874	 -3.445	 -1.503	 -2.656	 -3.283	 -1.449
       0:05.245	  0.064	 -6.305	 -7.532	  1.367	  4.062	 -7.309	 -3.885	 -3.425	 -1.476	 -2.625	 -3.237	 -1.408
       0:05.249	  0.047	 -6.318	 -7.528	  1.383	  4.050	 -7.313	 -3.918	 -3.437	 -1.476	 -2.617	 -3.219	 -1.396
       0:05.253	  0.027	 -6.332	 -7.522	  1.400	  4.039	 -7.317	 -3.918	 -3.441	 -1.470	 -2.610	 -3.210	 -1.381
       0:05.257	  0.017	 -6.322	 -7.503	  1.400	  4.023	 -7.303	 -3.915	 -3.433	 -1.460	 -2.594	 -3.184	 -1.361
       0:05.261	  0.037	 -6.289	 -7.489	  1.373	  4.027	 -7.280	 -3.918	 -3.425	 -1.450	 -2.581	 -3.159	 -1.342
       0:05.265	  0.049	 -6.270	 -7.482	  1.357	  4.029	 -7.266	 -3.920	 -3.421	 -1.443	 -2.563	 -3.128	 -1.317
       0:05.268	  0.031	 -6.247	 -7.441	  1.355	  4.000	 -7.233	 -3.915	 -3.416	 -1.431	 -2.542	 -3.097	 -1.276
       0:05.272	  0.017	 -6.260	 -7.441	  1.369	  3.992	 -7.241	 -3.905	 -3.416	 -1.437	 -2.538	 -3.085	 -1.256
       0:05.276	  0.033	 -6.249	 -7.445	  1.355	  4.002	 -7.237	 -3.905	 -3.414	 -1.449	 -2.536	 -3.076	 -1.227
       0:05.280	  0.039	 -6.250	 -7.452	  1.353	  4.010	 -7.241	 -3.950	 -3.443	 -1.491	 -2.565	 -3.095	 -1.225
       0:05.284	  0.027	 -6.239	 -7.429	  1.353	  3.992	 -7.223	 -3.975	 -3.454	 -1.513	 -2.583	 -3.091	 -1.202
       0:05.288	  0.039	 -6.254	 -7.456	  1.355	  4.012	 -7.245	 -3.967	 -3.464	 -1.544	 -2.606	 -3.103	 -1.204
       0:05.292	  0.047	 -6.254	 -7.464	  1.351	  4.019	 -7.249	 -3.950	 -3.468	 -1.573	 -2.633	 -3.128	 -1.206
       0:05.296	  0.010	 -6.322	 -7.495	  1.404	  4.016	 -7.299	 -3.965	 -3.497	 -1.627	 -2.695	 -3.190	 -1.239
       0:05.300	 -0.027	 -6.351	 -7.487	  1.437	  3.994	 -7.309	 -3.963	 -3.503	 -1.666	 -2.742	 -3.239	 -1.258
       0:05.304	 -0.039	 -6.346	 -7.470	  1.439	  3.979	 -7.297	 -3.959	 -3.503	 -1.691	 -2.775	 -3.272	 -1.264
       0:05.307	 -0.072	 -6.390	 -7.482	  1.478	  3.969	 -7.326	 -3.950	 -3.511	 -1.722	 -2.812	 -3.320	 -1.293
       0:05.311	 -0.072	 -6.425	 -7.517	  1.495	  3.986	 -7.361	 -3.936	 -3.515	 -1.750	 -2.847	 -3.369	 -1.336
       0:05.315	 -0.041	 -6.439	 -7.561	  1.487	  4.023	 -7.390	 -3.940	 -3.515	 -1.775	 -2.887	 -3.412	 -1.365
       0:05.319	 -0.076	 -6.485	 -7.573	  1.528	  4.012	 -7.419	 -3.934	 -3.515	 -1.802	 -2.928	 -3.452	 -1.388
       0:05.323	 -0.103	 -6.499	 -7.559	  1.548	  3.992	 -7.419	 -3.913	 -3.499	 -1.810	 -2.948	 -3.487	 -1.396
       0:05.327	 -0.126	 -6.544	 -7.581	  1.583	  3.990	 -7.452	 -3.915	 -3.505	 -1.833	 -2.975	 -3.530	 -1.435
       0:05.331	 -0.157	 -6.569	 -7.575	  1.610	  3.973	 -7.462	 -3.913	 -3.507	 -1.843	 -2.990	 -3.551	 -1.452
       0:05.335	 -0.175	 -6.596	 -7.584	  1.633	  3.969	 -7.480	 -3.905	 -3.499	 -1.849	 -3.008	 -3.567	 -1.464
       0:05.339	 -0.122	 -6.583	 -7.623	  1.600	  4.014	 -7.493	 -3.880	 -3.476	 -1.843	 -3.008	 -3.575	 -1.472
       0:05.342	 -0.151	 -6.608	 -7.619	  1.627	  3.998	 -7.503	 -3.878	 -3.474	 -1.849	 -3.019	 -3.588	 -1.487
       0:05.346	 -0.169	 -6.616	 -7.610	  1.639	  3.984	 -7.503	 -3.862	 -3.456	 -1.843	 -3.027	 -3.600	 -1.485
       0:05.350	 -0.171	 -6.629	 -7.621	  1.647	  3.988	 -7.515	 -3.860	 -3.454	 -1.845	 -3.043	 -3.621	 -1.493
       0:05.354	 -0.177	 -6.658	 -7.645	  1.664	  3.998	 -7.542	 -3.874	 -3.454	 -1.847	 -3.050	 -3.617	 -1.495
       0:05.358	 -0.181	 -6.670	 -7.652	  1.672	  4.000	 -7.551	 -3.860	 -3.443	 -1.843	 -3.043	 -3.610	 -1.493
       0:05.362	 -0.181	 -6.664	 -7.647	  1.670	  3.996	 -7.546	 -3.856	 -3.439	 -1.845	 -3.047	 -3.617	 -1.487
       0:05.366	 -0.179	 -6.678	 -7.662	  1.676	  4.006	 -7.559	 -3.854	 -3.443	 -1.841	 -3.052	 -3.625	 -1.495
       0:05.370	 -0.210	 -6.713	 -7.666	  1.709	  3.992	 -7.579	 -3.854	 -3.439	 -1.841	 -3.064	 -3.641	 -1.503
       0:05.374	 -0.208	 -6.701	 -7.656	  1.701	  3.988	 -7.569	 -3.850	 -3.425	 -1.833	 -3.066	 -3.643	 -1.485
       0:05.377	 -0.217	 -6.713	 -7.658	  1.713	  3.984	 -7.575	 -3.841	 -3.416	 -1.825	 -3.064	 -3.645	 -1.474
       0:05.381	 -0.196	 -6.734	 -7.701	  1.713	  4.016	 -7.608	 -3.839	 -3.406	 -1.821	 -3.066	 -3.647	 -1.478
       0:05.385	 -0.186	 -6.724	 -7.701	  1.703	  4.021	 -7.602	 -3.827	 -3.390	 -1.808	 -3.058	 -3.643	 -1.478
       0:05.389	 -0.200	 -6.748	 -7.711	  1.720	  4.019	 -7.619	 -3.819	 -3.381	 -1.800	 -3.058	 -3.647	 -1.482
       0:05.393	 -0.177	 -6.750	 -7.736	  1.711	  4.043	 -7.633	 -3.817	 -3.373	 -1.794	 -3.054	 -3.645	 -1.483
       0:05.397	 -0.161	 -6.740	 -7.742	  1.697	  4.054	 -7.631	 -3.804	 -3.353	 -1.781	 -3.047	 -3.633	 -1.472
       0:05.401	 -0.190	 -6.761	 -7.734	  1.722	  4.035	 -7.637	 -3.790	 -3.340	 -1.761	 -3.039	 -3.627	 -1.456
       0:05.405	 -0.190	 -6.783	 -7.755	  1.734	  4.047	 -7.658	 -3.788	 -3.336	 -1.753	 -3.035	 -3.612	 -1.464
       0:05.409	 -0.194	 -6.819	 -7.788	  1.753	  4.060	 -7.693	 -3.790	 -3.332	 -1.753	 -3.041	 -3.619	 -1.472
       0:05.412	 -0.198	 -6.829	 -7.794	  1.761	  4.062	 -7.701	 -3.790	 -3.330	 -1.748	 -3.037	 -3.625	 -1.470
       0:05.416	 -0.206	 -6.849	 -7.806	  1.775	  4.064	 -7.717	 -3.790	 -3.332	 -1.744	 -3.049	 -3.639	 -1.468
       0:05.420	 -0.237	 -6.880	 -7.806	  1.806	  4.049	 -7.732	 -3.784	 -3.324	 -1.736	 -3.049	 -3.645	 -1.462
       0:05.424	 -0.194	 -6.841	 -7.810	  1.765	  4.072	 -7.715	 -3.761	 -3.301	 -1.705	 -3.017	 -3.612	 -1.443
       0:05.428	 -0.192	 -6.854	 -7.825	  1.771	  4.080	 -7.730	 -3.744	 -3.278	 -1.682	 -3.002	 -3.588	 -1.433
       0:05.432	 -0.177	 -6.849	 -7.835	  1.759	  4.093	 -7.732	 -3.742	 -3.272	 -1.674	 -2.994	 -3.581	 -1.433
       0:05.436	 -0.169	 -6.850	 -7.845	  1.757	  4.101	 -7.738	 -3.744	 -3.268	 -1.664	 -2.990	 -3.577	 -1.425
       0:05.440	 -0.153	 -6.856	 -7.866	  1.751	  4.120	 -7.751	 -3.738	 -3.260	 -1.656	 -2.984	 -3.571	 -1.421
       0:05.444	 -0.206	 -6.901	 -7.858	  1.800	  4.089	 -7.769	 -3.734	 -3.262	 -1.649	 -2.979	 -3.563	 -1.427
       0:05.447	 -0.235	 -6.930	 -7.858	  1.829	  4.076	 -7.784	 -3.730	 -3.254	 -1.635	 -2.977	 -3.563	 -1.423
       0:05.451	 -0.200	 -6.911	 -7.874	  1.802	  4.101	 -7.783	 -3.726	 -3.245	 -1.625	 -2.984	 -3.575	 -1.404
       0:05.455	 -0.181	 -6.897	 -7.880	  1.786	  4.113	 -7.779	 -3.709	 -3.221	 -1.596	 -2.961	 -3.526	 -1.383
       0:05.459	 -0.138	 -6.882	 -7.907	  1.757	  4.148	 -7.784	 -3.691	 -3.198	 -1.573	 -2.930	 -3.491	 -1.379
       0:05.463	 -0.183	 -6.901	 -7.882	  1.788	  4.113	 -7.781	 -3.687	 -3.200	 -1.569	 -2.926	 -3.493	 -1.384
       0:05.467	 -0.254	 -6.942	 -7.850	  1.845	  4.062	 -7.786	 -3.683	 -3.196	 -1.561	 -2.924	 -3.495	 -1.375
       0:05.471	 -0.239	 -6.973	 -7.897	  1.852	  4.093	 -7.825	 -3.691	 -3.198	 -1.565	 -2.938	 -3.511	 -1.386
       0:05.475	 -0.216	 -6.963	 -7.911	  1.837	  4.111	 -7.827	 -3.674	 -3.181	 -1.544	 -2.924	 -3.493	 -1.377
       0:05.479	 -0.183	 -6.942	 -7.922	  1.810	  4.134	 -7.821	 -3.660	 -3.159	 -1.518	 -2.905	 -3.462	 -1.346
       0:05.482	 -0.181	 -6.930	 -7.913	  1.802	  4.130	 -7.812	 -3.645	 -3.146	 -1.495	 -2.883	 -3.443	 -1.317
       0:05.486	 -0.188	 -6.955	 -7.930	  1.819	  4.134	 -7.833	 -3.633	 -3.142	 -1.485	 -2.883	 -3.445	 -1.309
       0:05.490	 -0.204	 -6.990	 -7.950	  1.845	  4.136	 -7.860	 -3.635	 -3.144	 -1.485	 -2.891	 -3.449	 -1.313
       0:05.494	 -0.192	 -6.984	 -7.955	  1.835	  4.146	 -7.860	 -3.623	 -3.128	 -1.472	 -2.880	 -3.427	 -1.299
       0:05.498	 -0.161	 -6.979	 -7.981	  1.817	  4.173	 -7.870	 -3.614	 -3.122	 -1.462	 -2.878	 -3.431	 -1.293
       0:05.502	 -0.140	 -6.934	 -7.957	  1.784	  4.173	 -7.835	 -3.610	 -3.118	 -1.452	 -2.868	 -3.425	 -1.287
       0:05.506	 -0.138	 -6.938	 -7.963	  1.784	  4.177	 -7.841	 -3.594	 -3.109	 -1.435	 -2.856	 -3.408	 -1.276
       0:05.510	 -0.111	 -6.951	 -8.004	  1.779	  4.210	 -7.868	 -3.584	 -3.101	 -1.429	 -2.856	 -3.404	 -1.280
       0:05.514	 -0.115	 -6.963	 -8.012	  1.786	  4.212	 -7.878	 -3.581	 -3.105	 -1.431	 -2.858	 -3.400	 -1.282
       0:05.518	 -0.111	 -6.988	 -8.041	  1.796	  4.229	 -7.905	 -3.583	 -3.113	 -1.437	 -2.870	 -3.410	 -1.276
       0:05.521	 -0.120	 -7.002	 -8.045	  1.808	  4.225	 -7.913	 -3.573	 -3.105	 -1.425	 -2.862	 -3.396	 -1.252
       0:05.525	 -0.091	 -7.000	 -8.072	  1.792	  4.254	 -7.926	 -3.563	 -3.095	 -1.417	 -2.862	 -3.398	 -1.250
       0:05.529	 -0.093	 -7.029	 -8.099	  1.808	  4.266	 -7.953	 -3.565	 -3.101	 -1.414	 -2.870	 -3.398	 -1.266
       0:05.533	 -0.107	 -7.047	 -8.103	  1.823	  4.262	 -7.965	 -3.561	 -3.103	 -1.408	 -2.868	 -3.396	 -1.274
       0:05.537	 -0.043	 -6.994	 -8.115	  1.765	  4.299	 -7.944	 -3.550	 -3.091	 -1.394	 -2.862	 -3.386	 -1.250
       0:05.541	 -0.041	 -6.998	 -8.120	  1.767	  4.303	 -7.950	 -3.546	 -3.085	 -1.388	 -2.860	 -3.384	 -1.239
       0:05.545	 -0.078	 -7.041	 -8.126	  1.806	  4.287	 -7.973	 -3.540	 -3.085	 -1.390	 -2.866	 -3.388	 -1.245
       0:05.549	 -0.064	 -7.060	 -8.159	  1.810	  4.311	 -8.000	 -3.532	 -3.087	 -1.390	 -2.880	 -3.404	 -1.254
       0:05.553	 -0.041	 -7.068	 -8.190	  1.802	  4.338	 -8.019	 -3.536	 -3.093	 -1.400	 -2.893	 -3.419	 -1.266
       0:05.556	 -0.043	 -7.064	 -8.184	  1.800	  4.334	 -8.014	 -3.515	 -3.072	 -1.373	 -2.872	 -3.400	 -1.249
       0:05.560	 -0.031	 -7.056	 -8.188	  1.790	  4.342	 -8.012	 -3.511	 -3.066	 -1.361	 -2.868	 -3.394	 -1.239
       0:05.564	 -0.029	 -7.062	 -8.196	  1.792	  4.348	 -8.019	 -3.513	 -3.074	 -1.363	 -2.874	 -3.398	 -1.245
       0:05.568	 -0.017	 -7.078	 -8.223	  1.794	  4.367	 -8.041	 -3.509	 -3.070	 -1.363	 -2.880	 -3.402	 -1.254
       0:05.572	 -0.025	 -7.103	 -8.241	  1.812	  4.371	 -8.062	 -3.505	 -3.070	 -1.363	 -2.883	 -3.400	 -1.254
       0:05.576	 -0.014	 -7.122	 -8.272	  1.816	  4.392	 -8.087	 -3.507	 -3.076	 -1.365	 -2.893	 -3.412	 -1.258
       0:05.580	  0.010	 -7.109	 -8.282	  1.796	  4.410	 -8.085	 -3.507	 -3.074	 -1.361	 -2.905	 -3.419	 -1.250
       0:05.584	 -0.002	 -7.113	 -8.274	  1.804	  4.400	 -8.083	 -3.505	 -3.076	 -1.353	 -2.899	 -3.408	 -1.254
       0:05.588	  0.027	 -7.085	 -8.276	  1.777	  4.416	 -8.070	 -3.499	 -3.072	 -1.342	 -2.895	 -3.406	 -1.254
       0:05.591	  0.037	 -7.089	 -8.289	  1.773	  4.427	 -8.080	 -3.491	 -3.068	 -1.336	 -2.895	 -3.414	 -1.258
       0:05.595	  0.047	 -7.097	 -8.307	  1.773	  4.441	 -8.091	 -3.489	 -3.068	 -1.332	 -2.903	 -3.416	 -1.247
       0:05.599	  0.039	 -7.134	 -8.336	  1.794	  4.450	 -8.124	 -3.485	 -3.060	 -1.326	 -2.911	 -3.410	 -1.241
       0:05.603	  0.033	 -7.132	 -8.328	  1.796	  4.445	 -8.120	 -3.470	 -3.049	 -1.309	 -2.891	 -3.390	 -1.241
       0:05.607	  0.016	 -7.122	 -8.301	  1.800	  4.421	 -8.101	 -3.462	 -3.041	 -1.301	 -2.891	 -3.384	 -1.245
       0:05.611	  0.017	 -7.118	 -8.299	  1.798	  4.421	 -8.099	 -3.468	 -3.045	 -1.305	 -2.913	 -3.398	 -1.245
       0:05.615	  0.056	 -7.083	 -8.303	  1.761	  4.443	 -8.083	 -3.462	 -3.025	 -1.285	 -2.901	 -3.381	 -1.216
       0:05.619	  0.103	 -7.074	 -8.340	  1.732	  4.485	 -8.097	 -3.464	 -3.017	 -1.278	 -2.903	 -3.381	 -1.216
       0:05.623	  0.080	 -7.085	 -8.328	  1.750	  4.468	 -8.097	 -3.456	 -3.014	 -1.276	 -2.905	 -3.388	 -1.229
       0:05.626	  0.000	 -7.126	 -8.289	  1.810	  4.408	 -8.097	 -3.447	 -3.006	 -1.268	 -2.905	 -3.383	 -1.229
       0:05.630	  0.006	 -7.126	 -8.295	  1.808	  4.414	 -8.101	 -3.449	 -3.002	 -1.266	 -2.909	 -3.381	 -1.229
       0:05.634	  0.016	 -7.117	 -8.295	  1.798	  4.419	 -8.095	 -3.433	 -2.979	 -1.247	 -2.897	 -3.359	 -1.214
       0:05.638	  0.047	 -7.113	 -8.322	  1.781	  4.449	 -8.107	 -3.423	 -2.965	 -1.233	 -2.895	 -3.359	 -1.208
       0:05.642	  0.064	 -7.097	 -8.324	  1.763	  4.458	 -8.101	 -3.425	 -2.971	 -1.239	 -2.907	 -3.371	 -1.212
       0:05.646	  0.078	 -7.080	 -8.320	  1.748	  4.462	 -8.089	 -3.425	 -2.967	 -1.239	 -2.913	 -3.377	 -1.210
       0:05.650	  0.076	 -7.087	 -8.326	  1.753	  4.464	 -8.097	 -3.433	 -2.973	 -1.241	 -2.932	 -3.398	 -1.216
       0:05.654	  0.078	 -7.085	 -8.326	  1.751	  4.466	 -8.095	 -3.439	 -2.973	 -1.241	 -2.942	 -3.408	 -1.212
       0:05.658	  0.045	 -7.124	 -8.332	  1.786	  4.452	 -8.118	 -3.431	 -2.967	 -1.237	 -2.944	 -3.406	 -1.225
       0:05.661	  0.072	 -7.072	 -8.307	  1.748	  4.452	 -8.080	 -3.421	 -2.957	 -1.216	 -2.922	 -3.363	 -1.216
       0:05.665	  0.085	 -7.054	 -8.303	  1.732	  4.458	 -8.068	 -3.414	 -2.946	 -1.204	 -2.918	 -3.353	 -1.212
       0:05.669	  0.093	 -7.072	 -8.328	  1.736	  4.474	 -8.089	 -3.414	 -2.944	 -1.202	 -2.928	 -3.367	 -1.217
       0:05.673	  0.068	 -7.099	 -8.330	  1.763	  4.462	 -8.105	 -3.423	 -2.953	 -1.214	 -2.951	 -3.388	 -1.227
       0:05.677	  0.008	 -7.138	 -8.309	  1.812	  4.421	 -8.113	 -3.425	 -2.961	 -1.223	 -2.961	 -3.406	 -1.245
       0:05.681	  0.043	 -7.064	 -8.270	  1.757	  4.419	 -8.056	 -3.402	 -2.936	 -1.196	 -2.936	 -3.384	 -1.223
       0:05.685	  0.091	 -7.016	 -8.270	  1.709	  4.445	 -8.033	 -3.392	 -2.924	 -1.184	 -2.936	 -3.381	 -1.210
       0:05.689	  0.080	 -7.035	 -8.278	  1.724	  4.443	 -8.047	 -3.400	 -2.934	 -1.188	 -2.953	 -3.398	 -1.216
       0:05.693	  0.052	 -7.066	 -8.282	  1.753	  4.431	 -8.064	 -3.400	 -2.932	 -1.188	 -2.959	 -3.398	 -1.223
       0:05.696	  0.072	 -7.066	 -8.301	  1.744	  4.450	 -8.074	 -3.406	 -2.934	 -1.192	 -2.969	 -3.408	 -1.239
       0:05.700	  0.083	 -7.049	 -8.295	  1.730	  4.452	 -8.062	 -3.412	 -2.936	 -1.190	 -2.973	 -3.414	 -1.243
       0:05.704	  0.045	 -7.043	 -8.250	  1.746	  4.412	 -8.037	 -3.400	 -2.924	 -1.175	 -2.957	 -3.398	 -1.235
       0:05.708	  0.045	 -7.023	 -8.231	  1.736	  4.402	 -8.017	 -3.394	 -2.907	 -1.150	 -2.942	 -3.379	 -1.223
       0:05.712	 -0.002	 -6.977	 -8.138	  1.736	  4.332	 -7.948	 -3.386	 -2.897	 -1.124	 -2.913	 -3.355	 -1.200
       0:05.716	  0.066	 -6.926	 -8.155	  1.678	  4.375	 -7.930	 -3.402	 -2.901	 -1.120	 -2.915	 -3.353	 -1.192
       0:05.720	  0.019	 -6.957	 -8.140	  1.717	  4.344	 -7.938	 -3.404	 -2.909	 -1.124	 -2.920	 -3.357	 -1.194
       0:05.724	 -0.033	 -6.983	 -8.113	  1.755	  4.303	 -7.938	 -3.414	 -2.926	 -1.136	 -2.932	 -3.369	 -1.206
       0:05.728	  0.002	 -6.922	 -8.087	  1.707	  4.309	 -7.895	 -3.406	 -2.909	 -1.115	 -2.918	 -3.351	 -1.186
       0:05.732	  0.058	 -6.862	 -8.083	  1.649	  4.334	 -7.862	 -3.404	 -2.893	 -1.099	 -2.907	 -3.340	 -1.179
       0:05.735	  0.050	 -6.870	 -8.083	  1.656	  4.330	 -7.866	 -3.431	 -2.907	 -1.111	 -2.918	 -3.351	 -1.194
       0:05.739	  0.037	 -6.843	 -8.043	  1.650	  4.303	 -7.833	 -3.474	 -2.938	 -1.128	 -2.924	 -3.348	 -1.188
       0:05.743	  0.031	 -6.817	 -8.012	  1.641	  4.285	 -7.804	 -3.517	 -2.983	 -1.159	 -2.936	 -3.344	 -1.173
       0:05.747	  0.056	 -6.792	 -8.012	  1.616	  4.297	 -7.792	 -3.526	 -2.994	 -1.169	 -2.944	 -3.348	 -1.171
       0:05.751	  0.035	 -6.767	 -7.965	  1.614	  4.264	 -7.755	 -3.526	 -2.994	 -1.167	 -2.942	 -3.344	 -1.171
       0:05.755	  0.016	 -6.759	 -7.938	  1.619	  4.241	 -7.738	 -3.534	 -3.002	 -1.177	 -2.950	 -3.346	 -1.171
       0:05.759	  0.050	 -6.751	 -7.965	  1.598	  4.272	 -7.748	 -3.550	 -3.012	 -1.190	 -2.971	 -3.361	 -1.181
       0:05.763	  0.064	 -6.715	 -7.942	  1.573	  4.266	 -7.718	 -3.557	 -3.017	 -1.188	 -2.973	 -3.357	 -1.171
       0:05.767	  0.062	 -6.697	 -7.922	  1.565	  4.256	 -7.699	 -3.555	 -3.014	 -1.190	 -2.975	 -3.350	 -1.163
       0:05.770	  0.041	 -6.697	 -7.901	  1.575	  4.235	 -7.689	 -3.544	 -3.006	 -1.186	 -2.979	 -3.351	 -1.159
       0:05.774	  0.045	 -6.693	 -7.901	  1.571	  4.237	 -7.687	 -3.534	 -2.996	 -1.184	 -2.986	 -3.355	 -1.161
       0:05.778	  0.050	 -6.732	 -7.946	  1.588	  4.262	 -7.728	 -3.528	 -2.996	 -1.200	 -3.017	 -3.379	 -1.181
       0:05.782	  0.033	 -6.790	 -7.986	  1.625	  4.274	 -7.779	 -3.524	 -3.012	 -1.231	 -3.066	 -3.425	 -1.223
       0:05.786	  0.017	 -6.843	 -8.023	  1.660	  4.283	 -7.823	 -3.499	 -3.002	 -1.247	 -3.099	 -3.460	 -1.260
       0:05.790	  0.002	 -6.874	 -8.039	  1.683	  4.283	 -7.847	 -3.456	 -2.973	 -1.239	 -3.111	 -3.485	 -1.283
       0:05.794	 -0.014	 -6.909	 -8.058	  1.709	  4.285	 -7.874	 -3.429	 -2.950	 -1.223	 -3.118	 -3.499	 -1.301
       0:05.798	  0.027	 -6.920	 -8.111	  1.693	  4.332	 -7.905	 -3.421	 -2.932	 -1.219	 -3.134	 -3.509	 -1.311
       0:05.802	  0.068	 -6.887	 -8.118	  1.656	  4.357	 -7.893	 -3.419	 -2.924	 -1.214	 -3.140	 -3.513	 -1.311
       0:05.805	  0.033	 -6.924	 -8.120	  1.693	  4.340	 -7.913	 -3.406	 -2.920	 -1.214	 -3.157	 -3.526	 -1.322
       0:05.809	  0.012	 -6.917	 -8.091	  1.699	  4.315	 -7.893	 -3.396	 -2.911	 -1.208	 -3.159	 -3.528	 -1.317
       0:05.813	  0.027	 -6.882	 -8.072	  1.674	  4.313	 -7.866	 -3.398	 -2.909	 -1.206	 -3.161	 -3.524	 -1.309
       0:05.817	  0.064	 -6.856	 -8.083	  1.643	  4.338	 -7.860	 -3.400	 -2.913	 -1.210	 -3.173	 -3.532	 -1.320
       0:05.821	  0.064	 -6.854	 -8.082	  1.643	  4.336	 -7.858	 -3.390	 -2.903	 -1.206	 -3.173	 -3.534	 -1.318
       0:05.825	  0.085	 -6.835	 -8.083	  1.621	  4.348	 -7.849	 -3.383	 -2.893	 -1.204	 -3.177	 -3.532	 -1.315
